user.id,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio
8260,,3871,116425,120296,663,6704,159515,45098,114417,159515,11672,0.024267310284299282,0.729868664388929,0.004156348932702254,0.2827194934645645,0.7172805065354355,0.042027395542738925
8261,,596,9195,9791,74,583,13445,3713,9732,13445,891,0.044328746746002234,0.6838973596132392,0.005503904797322425,0.2761621420602454,0.7238378579397545,0.04336184455187802
8262,,158,3581,3739,12,267,5178,1376,3802,5178,313,0.030513711857860178,0.6915797605252993,0.002317497103128621,0.2657396678254152,0.7342603321745848,0.051564310544611816
8263,,128,21581,21709,71,2192,30203,7966,22237,30203,2601,0.004237989603681753,0.7145316690394994,0.0023507598582922225,0.26374863424163164,0.7362513657583684,0.07257557196305003
8264,,86,2245,2331,1,123,3255,889,2366,3255,282,0.02642089093701997,0.6897081413210445,0.00030721966205837174,0.2731182795698925,0.7268817204301076,0.03778801843317972
8265,23.0,684,11052,11736,62,470,15407,4480,10927,15407,929,0.044395404686181604,0.7173362757188291,0.004024144869215292,0.2907769195820082,0.7092230804179919,0.03050561433114818
8266,26.0,373,11165,11538,44,493,15308,4474,10834,15308,1153,0.024366344395087537,0.7293571988502744,0.0028743140841390124,0.2922654821008623,0.7077345178991377,0.03220538280637575
8267,15.0,160,2774,2934,33,163,4043,1071,2972,4043,264,0.03957457333663122,0.6861241652238437,0.008162255750680188,0.2649023002720752,0.7350976997279248,0.04031659658669305
8268,,981,14408,15389,50,1317,22400,5769,16631,22400,1226,0.04379464285714286,0.6432142857142857,0.002232142857142857,0.25754464285714285,0.7424553571428572,0.05879464285714286
8269,,203,9549,9752,13,391,12840,3808,9032,12840,1175,0.015809968847352026,0.7436915887850467,0.0010124610591900312,0.29657320872274145,0.7034267912772586,0.030451713395638628
8270,14.0,54,2316,2370,6,192,3264,862,2402,3264,222,0.016544117647058824,0.7095588235294118,0.001838235294117647,0.26409313725490197,0.7359068627450981,0.058823529411764705
8271,,361,8651,9012,98,359,12068,3488,8580,12068,977,0.029913821677162746,0.7168544912164402,0.008120649651972157,0.2890288365926417,0.7109711634073583,0.029748094133244946
8272,25.0,914,37012,37926,100,2537,51654,14193,37463,51656,3807,0.017693975530432088,0.7165092148056373,0.0019358835372463993,0.27475995044138146,0.7252400495586185,0.04911336533994115
8273,24.0,1510,47764,49274,48,2350,64255,18738,45517,64255,5298,0.02350011672243405,0.7433507120068478,0.0007470235779316785,0.291619329235079,0.7083806707649211,0.036573029336238426
8274,24.0,117,3809,3926,43,180,5230,1515,3715,5230,399,0.02237093690248566,0.7282982791586998,0.008221797323135755,0.28967495219885275,0.7103250478011472,0.03441682600382409
8275,23.0,162,6273,6435,15,234,8367,2447,5920,8367,610,0.01936177841520258,0.7497310864108999,0.0017927572606669057,0.2924584677901279,0.7075415322098721,0.027967013266403728
8276,17.0,7193,106608,113801,753,7738,153401,42974,110427,153401,9998,0.046890176726357716,0.6949628750790412,0.004908703333094309,0.2801415896897673,0.7198584103102327,0.050442956695197556
8277,,676,14467,15143,84,1205,20819,5572,15247,20819,1354,0.03247033959364042,0.6948940871319468,0.004034775925836976,0.26764013641385276,0.7323598635861472,0.05787982131706614
8278,16.0,9533,142674,152207,937,12326,207454,58512,148942,207454,14078,0.04595235570295102,0.6877380045696877,0.004516663935137428,0.28204806848747194,0.7179519315125281,0.059415581285489794
8279,23.0,2390,45221,47611,155,2720,62976,17731,45245,62976,4276,0.03795096544715447,0.718067200203252,0.002461255081300813,0.28155170223577236,0.7184482977642277,0.043191056910569105
8280,,663,20488,21151,54,2007,28143,6926,21217,28143,1739,0.023558256049461677,0.7279963045872864,0.0019187719859290054,0.24610027360267206,0.7538997263973279,0.07131435881036137
8281,,699,13706,14405,181,1585,20776,5340,15436,20776,1339,0.03364458991143627,0.6597035040431267,0.008711975356180207,0.2570273392375818,0.7429726607624182,0.07628994994224104
8282,48.0,138,4044,4182,121,190,5724,1641,4083,5724,410,0.02410901467505241,0.7064989517819706,0.02113906359189378,0.28668763102725364,0.7133123689727463,0.033193570929419984
8283,13.0,150,4154,4304,17,348,5999,1648,4351,5999,472,0.025004167361226872,0.6924487414569095,0.0028338056342723785,0.2747124520753459,0.7252875479246541,0.05800966827804634
8284,16.0,167,4329,4496,10,235,6035,1740,4295,6035,462,0.027671913835956918,0.7173156586578293,0.0016570008285004142,0.2883181441590721,0.7116818558409279,0.03893951946975974
8285,33.0,632,9718,10350,83,327,13448,3865,9583,13448,702,0.046995835812016655,0.7226353361094586,0.006171921475312314,0.28740333135038665,0.7125966686496134,0.024315883402736466
8286,16.0,657,9426,10083,84,745,13814,3739,10075,13814,873,0.047560445924424495,0.6823512378746199,0.0060807876067757345,0.2706674388301723,0.7293325611698277,0.0539307948458086
8287,27.0,736,14088,14841,72,748,19831,5743,14088,19831,1507,0.03711361000453835,0.7104029045433916,0.0036306792395744037,0.28959709545660833,0.7104029045433916,0.037718723211134085
8288,,59,14769,14828,108,1766,21143,5539,15604,21143,1566,0.002790521685664286,0.6985290639928109,0.005108073594097338,0.26197795960838105,0.738022040391619,0.08352646265903609
8289,,141,4863,5004,5,147,6481,1908,4573,6481,538,0.021755901866995834,0.7503471686468137,0.0007714858818083629,0.29439901249807127,0.7056009875019287,0.022681684925165868
8290,16.0,1109,23519,24628,82,1762,33043,9401,23642,33043,2483,0.0335623278757982,0.7117695124534698,0.0024816148654783162,0.2845080652483128,0.7154919347516872,0.05332445601186333
8291,24.0,81,2460,2541,4,129,3288,962,2326,3288,214,0.024635036496350366,0.7481751824817519,0.0012165450121654502,0.29257907542579076,0.7074209245742092,0.03923357664233577
8292,33.0,173,9369,9542,10,253,12118,3671,8447,12118,984,0.014276283215051989,0.7731473840567751,0.000825218682950982,0.3029377785113055,0.6970622214886945,0.020878032678659845
8293,33.0,63,1769,1832,5,87,2450,673,1777,2450,190,0.025714285714285714,0.7220408163265306,0.0020408163265306124,0.2746938775510204,0.7253061224489796,0.035510204081632656
8294,24.0,155,3801,3956,8,194,5492,1480,4012,5492,446,0.02822286962855062,0.6920975965040058,0.0014566642388929353,0.269482884195193,0.7305171158048069,0.035324107793153675
8295,26.0,123,3327,3450,39,136,4683,1305,3378,4683,361,0.02626521460602178,0.7104420243433697,0.008327994875080076,0.2786675208199872,0.7213324791800129,0.02904121289771514
8296,,1655,29303,30958,180,1806,41870,11849,30021,41870,3219,0.03952710771435395,0.69985669930738,0.0042990207786004295,0.2829949844757583,0.7170050155242417,0.043133508478624315
8297,33.0,89,1541,1630,5,72,2197,658,1539,2197,176,0.04050978607191625,0.7014110150204825,0.002275830678197542,0.29949931725079654,0.7005006827492034,0.032771961766044605
8298,26.0,330,5539,5869,59,394,8295,2187,6108,8295,533,0.039783001808318265,0.6677516576250754,0.0071127185051235685,0.2636528028933092,0.7363471971066908,0.04749849306811332
8299,,253,5694,5947,57,188,7930,2265,5665,7930,613,0.031904161412358134,0.7180327868852459,0.007187894073139975,0.28562421185372006,0.71437578814628,0.023707440100882726
8300,13.0,2181,13716,15897,101,2328,26629,5767,20863,26630,958,0.08190011265490049,0.5150582050319189,0.003792714983101765,0.21656027037176118,0.7834397296282388,0.08742020277882089
8301,15.0,97,4283,4380,105,523,6285,1588,4697,6285,332,0.01543357199681782,0.6814638027048529,0.016706443914081145,0.2526650755767701,0.7473349244232299,0.0832140015910899
8302,,2164,19681,21845,542,1874,32742,8334,24408,32742,1876,0.06609248060594955,0.6010933968603017,0.016553661963227658,0.25453545904343045,0.7454645409565696,0.05723535520127054
8303,23.0,319,7165,7484,23,393,9956,2825,7131,9956,676,0.03204098031337887,0.7196665327440739,0.002310164724789072,0.28374849337083163,0.7162515066291684,0.039473684210526314
8304,27.0,385,14525,14910,6,760,19714,5656,14058,19714,1693,0.01952926854012377,0.7367860403773968,0.00030435223698894185,0.2869027087349092,0.7130972912650908,0.038551283351932635
8305,,45,2510,2555,14,205,3570,938,2632,3570,281,0.012605042016806723,0.7030812324929971,0.00392156862745098,0.2627450980392157,0.7372549019607844,0.05742296918767507
8306,16.0,111,2639,2750,4,282,3916,1114,2802,3916,321,0.028345250255362615,0.6739019407558733,0.0010214504596527069,0.2844739530132789,0.7155260469867212,0.07201225740551584
8307,,390,2382,2772,37,273,3848,1026,2822,3848,205,0.10135135135135136,0.6190228690228691,0.009615384615384616,0.26663201663201663,0.7333679833679834,0.07094594594594594
8308,,7495,174764,182259,883,8573,240730,69208,171522,240730,18062,0.031134465999252275,0.7259751588917044,0.0036680098035143105,0.2874922111909608,0.7125077888090392,0.03561251194284053
8309,,620,12204,12824,205,761,17620,4845,12775,17620,1179,0.03518728717366629,0.692622020431328,0.011634506242905789,0.2749716231555051,0.7250283768444948,0.04318955732122588
8310,,251,3893,4144,18,321,5755,1552,4203,5755,372,0.04361424847958297,0.6764552562988706,0.0031277150304083404,0.2696785403996525,0.7303214596003476,0.05577758470894874
8311,15.0,401,9201,9602,51,504,12806,3693,9113,12806,1024,0.03131344682180228,0.7184913321880368,0.003982508199281587,0.2883804466656255,0.7116195533343745,0.0393565516164298
8312,38.0,89,2400,2489,8,117,3267,947,2320,3267,265,0.027242118151209062,0.7346189164370982,0.002448729721456994,0.2898683807774717,0.7101316192225283,0.03581267217630854
8313,15.0,42,2251,2293,17,88,3020,878,2142,3020,241,0.01390728476821192,0.7453642384105961,0.005629139072847682,0.29072847682119207,0.7092715231788079,0.02913907284768212
8314,,781,14712,15493,72,876,20579,5807,14772,20579,1532,0.03795130958744351,0.714903542446183,0.0034987122795082366,0.28218086398756015,0.7178191360124399,0.04256766606735021
8315,,3068,60784,63852,129,3710,83980,24570,59410,83980,5975,0.03653250773993808,0.723791378899738,0.0015360800190521553,0.29256965944272445,0.7074303405572755,0.04417718504405811
8316,24.0,203,5055,5258,8,290,6995,2015,4980,6995,536,0.029020729092208722,0.7226590421729807,0.0011436740528949249,0.28806290207290924,0.7119370979270908,0.04145818441744103
8317,14.0,1015,22205,23220,22,1326,30412,8771,21641,30412,2291,0.0333749835591214,0.7301394186505327,0.0007233986584243062,0.28840589241089043,0.7115941075891096,0.043601210048665004
8318,14.0,396,5046,5442,13,312,7396,2057,5339,7396,571,0.053542455381287185,0.6822606814494321,0.0017577068685776095,0.27812330989724177,0.7218766901027582,0.04218496484586263
8319,,1894,43689,45776,209,3177,64140,17370,46770,64140,4331,0.029529154973495477,0.6811506080449018,0.003258497037729966,0.2708138447146866,0.7291861552853134,0.049532273152478955
8320,16.0,68,1385,1453,14,84,2169,563,1606,2169,147,0.03135085292761641,0.6385431074227754,0.006454587367450438,0.2595666205624712,0.7404333794375288,0.03872752420470263
8321,16.0,481,5593,6074,61,312,8873,2312,6561,8873,563,0.05420939930125099,0.6303392313760847,0.006874788684774033,0.26056576129832076,0.7394342387016792,0.03516285360081145
8322,,134,10573,10707,91,1049,14649,3952,10697,14649,1166,0.009147382073861697,0.7217557512458188,0.0062120281247866746,0.2697795071335927,0.7302204928664072,0.07160898354836508
8323,24.0,124,2774,2898,0,57,3878,1114,2764,3878,324,0.03197524497163486,0.7153171738009283,0.0,0.28726147498710675,0.7127385250128933,0.014698298091799896
8324,25.0,252,5231,5483,30,152,7032,2077,4955,7032,459,0.03583617747440273,0.7438850967007964,0.004266211604095563,0.2953640500568828,0.7046359499431172,0.02161547212741752
8325,16.0,180,2644,2824,20,186,3826,1046,2780,3826,216,0.04704652378463147,0.69106116048092,0.005227391531625719,0.2733925771040251,0.7266074228959749,0.048614741244119186
8326,23.0,769,19469,20238,69,971,26867,7678,19189,26867,2096,0.028622473666579818,0.7246436148434883,0.002568206349797149,0.2857780920832248,0.7142219079167752,0.03614099080656567
8327,,78,2890,2968,3,241,3893,1084,2809,3893,278,0.020035961983046493,0.74235807860262,0.0007706139224248652,0.27844849730285126,0.7215515026971487,0.06190598510146417
8328,35.0,1344,43666,45010,45,2037,58452,17061,41391,58452,4194,0.02299322521042907,0.7470403065763361,0.0007698624512420448,0.29188051734756726,0.7081194826524327,0.03484910695955656
8329,13.0,96,1420,1516,11,117,2120,564,1556,2120,125,0.045283018867924525,0.6698113207547169,0.005188679245283019,0.2660377358490566,0.7339622641509433,0.05518867924528302
8330,16.0,131,3194,3325,7,128,4296,1263,3033,4296,322,0.030493482309124766,0.7434823091247672,0.0016294227188081937,0.29399441340782123,0.7060055865921788,0.0297951582867784
8331,24.0,740,16876,17616,1,725,23247,6800,16447,23247,1465,0.031832064352389555,0.7259431324471974,4.30163031789048e-05,0.29251086161655265,0.7074891383834473,0.031186819804705983
8332,44.0,2551,45129,47680,389,1683,63023,18443,44580,63023,3607,0.04047728607016486,0.7160719102549863,0.006172349777065516,0.29263919521444554,0.7073608047855545,0.026704536439077796
8333,26.0,248,5655,5903,42,369,7829,2217,5612,7829,491,0.03167709796908928,0.7223144718354835,0.005364669817345766,0.2831779282156086,0.7168220717843914,0.04713245625239494
8334,,132,2488,2620,18,151,3594,964,2630,3594,244,0.03672787979966611,0.6922648859209795,0.005008347245409015,0.26822481914301616,0.7317751808569839,0.04201446855870896
8335,24.0,782,20781,21563,28,949,28427,8323,20104,28427,2439,0.027509058289654203,0.7310303584620256,0.0009849790691947797,0.29278502831814823,0.7072149716818518,0.033383754880923065
8336,40.0,405,5903,6308,4,347,8926,2273,6653,8926,537,0.045373067443423704,0.661326462021062,0.00044812906116961686,0.25464933900963477,0.7453506609903652,0.038875196056464265
8337,,48,25977,26025,30,1437,34755,9870,24886,34756,3041,0.001381056508228795,0.747410519047071,0.0008631603176429969,0.283979744504546,0.716020255495454,0.04134537921509955
8338,17.0,257,5913,6170,63,231,8151,2387,5764,8151,635,0.03152987363513679,0.7254324622745676,0.007729112992270887,0.29284750337381915,0.7071524966261808,0.02834008097165992
8339,15.0,71,1534,1605,21,45,2142,613,1529,2142,184,0.03314659197012138,0.7161531279178338,0.00980392156862745,0.2861811391223156,0.7138188608776844,0.02100840336134454
8340,,113,2519,2632,15,151,3613,986,2627,3613,244,0.03127594796567949,0.6972045391641295,0.004151674508718516,0.2729034043730971,0.7270965956269029,0.0417935233877664
8341,24.0,2297,46987,49284,80,1870,65545,19084,46464,65548,5566,0.03504302190760969,0.7168334655519619,0.0012204796485018612,0.291145420150119,0.708854579849881,0.028528711783731005
8342,14.0,107,2282,2389,11,212,3315,913,2402,3315,185,0.03227752639517346,0.6883861236802413,0.0033182503770739064,0.27541478129713426,0.7245852187028657,0.06395173453996983
8343,26.0,83,2176,2259,12,111,2994,840,2154,2994,217,0.027722110888443553,0.7267869071476286,0.004008016032064128,0.280561122244489,0.7194388777555111,0.03707414829659319
8344,16.0,3780,44555,48335,258,3112,65916,19009,46916,65925,2559,0.05733788395904437,0.6758437618505878,0.00391353811149033,0.28834281380356463,0.7116571861964354,0.04720515737580584
8345,,69,1840,1909,24,140,2652,707,1945,2652,208,0.026018099547511313,0.693815987933635,0.00904977375565611,0.26659125188536953,0.7334087481146304,0.05279034690799397
8346,17.0,137,2074,2211,9,157,3404,769,2635,3404,188,0.04024676850763807,0.6092831962397179,0.0026439482961222094,0.22591069330199764,0.7740893066980024,0.046122209165687426
8347,16.0,829,14391,15220,32,960,20854,5949,14905,20854,1506,0.03975256545506857,0.6900834372302675,0.00153447779802436,0.28526901313896613,0.7147309868610339,0.046034333940730796
8348,15.0,1215,18733,19948,51,1492,27241,7767,19474,27241,1762,0.044601886861715796,0.6876766638522814,0.001872177967034984,0.28512169156785727,0.7148783084321427,0.05477038287874895
8349,13.0,144,2917,3061,15,565,4689,1128,3561,4689,242,0.030710172744721688,0.6220942631691192,0.003198976327575176,0.24056301983365322,0.7594369801663468,0.12049477500533162
8350,27.0,1137,27055,28192,44,1586,38225,10725,27500,38225,3071,0.02974493132766514,0.707782864617397,0.0011510791366906475,0.2805755395683453,0.7194244604316546,0.04149117069980379
8351,,71,2365,2436,6,151,3259,943,2316,3259,283,0.021785823872353484,0.725682724762197,0.001841055538508745,0.28935256213562444,0.7106474378643756,0.04633323105247008
8352,23.0,132,3738,3870,40,264,5494,1523,3971,5494,360,0.024026210411357846,0.6803785948307244,0.0072806698216235895,0.2772115034583182,0.7227884965416819,0.04805242082271569
8353,,985,23104,24089,80,1332,32044,9156,22888,32044,2433,0.03073898389714143,0.7210086131569092,0.0024965672200724003,0.28573211833728623,0.7142678816627138,0.041567844214205465
8354,14.0,138,8940,10159,70,1083,14356,3640,10716,14356,442,0.009612705488994148,0.6227361382000557,0.004876010030649206,0.2535525215937587,0.7464474784062413,0.07543884090275843
8355,25.0,193,11889,12082,9,328,15219,4500,10719,15219,1149,0.012681516525395887,0.7811945594322885,0.0005913660555884093,0.29568302779420463,0.7043169722057954,0.021552007359222025
8356,41.0,677,13913,14590,114,561,19364,5521,13843,19364,1372,0.034961784755215865,0.7184982441644289,0.005887213385664119,0.28511671142325967,0.7148832885767403,0.028971286924189217
8357,,149,2780,2929,4,142,3933,1145,2788,3933,313,0.03788456648868548,0.706839562674803,0.0010170353419781336,0.2911263666412408,0.7088736333587592,0.036104754640223745
8358,16.0,16,3057,3073,11,227,4199,1151,3048,4199,340,0.0038104310550130982,0.7280304834484401,0.002619671350321505,0.2741128840200048,0.7258871159799952,0.054060490592998334
8359,,98,1753,1851,6,65,2475,712,1763,2475,194,0.039595959595959594,0.7082828282828283,0.0024242424242424242,0.2876767676767677,0.7123232323232324,0.026262626262626262
8360,,74,1993,2067,16,85,2677,795,1882,2677,174,0.027642883825177437,0.7444901008591707,0.005976839745984311,0.2969742248785954,0.7030257751214045,0.03175196115054165
8361,,4085,69534,73619,710,5251,100111,27695,72416,100111,6600,0.04080470677547922,0.6945690283784999,0.0070921277382105866,0.2766429263517496,0.7233570736482504,0.05245177852583632
8362,24.0,208,5960,6168,19,357,8197,2356,5841,8197,660,0.02537513724533366,0.7270952787605222,0.002317921190679517,0.2874222276442601,0.7125777723557399,0.04355251921434671
8363,27.0,272,6059,6331,46,212,8414,2378,6036,8414,600,0.0323270739244117,0.7201093415735679,0.005467078678393154,0.2826241977656287,0.7173758022343713,0.025196101735203234
8364,33.0,1735,38431,40166,406,2433,54129,15281,38848,54129,3773,0.03205305843448059,0.7099891001126938,0.007500600417521107,0.28230708123187204,0.717692918768128,0.04494817934933215
8365,17.0,215,2555,2770,26,297,4183,1072,3111,4183,246,0.05139851781018408,0.6108056418838155,0.006215634711929237,0.25627540043031316,0.7437245995696868,0.07100167344011475
8366,33.0,6990,137438,144428,1076,6235,195312,54696,140616,195312,14298,0.03578889161956254,0.7036843614319652,0.005509134103383304,0.2800442369132465,0.7199557630867535,0.03192328172360121
8367,27.0,713,4987,5700,156,187,8145,2222,5943,8165,219,0.08732394366197183,0.610777709736681,0.019105939987752604,0.2721371708511941,0.7278628291488058,0.02290263319044703
8368,,323,26704,27027,118,1019,35288,10312,24976,35288,3328,0.009153253230559964,0.7567445023804126,0.003343912944910451,0.2922239854908184,0.7077760145091816,0.028876671956472456
8369,25.0,526,12675,13201,147,678,17582,4992,12590,17582,1002,0.029916960527812536,0.7209077465589808,0.008360823569559778,0.28392674326015244,0.7160732567398476,0.03856216585143897
8370,17.0,824,24280,25104,201,2170,34363,9438,24925,34363,1713,0.02397928003957745,0.7065739312632774,0.005849314669848384,0.27465587987079126,0.7253441201292088,0.06314931757995518
8371,14.0,103,2168,2271,3,173,3030,887,2143,3030,208,0.03399339933993399,0.7155115511551156,0.0009900990099009901,0.29273927392739274,0.7072607260726073,0.057095709570957096
8372,17.0,767,16540,17307,118,1630,24367,6549,17818,24367,1789,0.031476997578692496,0.678786883900357,0.004842615012106538,0.2687651331719128,0.7312348668280871,0.06689374974350557
8373,16.0,94,6406,6500,90,575,9054,2390,6664,9054,505,0.010382151535233046,0.7075325822840733,0.009940357852882704,0.2639717252043296,0.7360282747956705,0.06350784183786172
8374,27.0,186,2382,2568,27,202,3690,965,2725,3690,236,0.05040650406504065,0.6455284552845528,0.007317073170731708,0.26151761517615174,0.7384823848238482,0.054742547425474256
8375,17.0,517,8031,8548,77,421,11199,3394,7805,11199,782,0.04616483614608447,0.7171175997856951,0.006875613894097687,0.30306277346191624,0.6969372265380838,0.037592642200196445
8376,,165,6326,6491,57,608,9189,2417,6772,9189,595,0.017956252040483185,0.6884318206551311,0.006203068886712374,0.2630318859505931,0.7369681140494069,0.06616606812493199
8377,14.0,239,4145,4384,59,291,5955,1669,4286,5955,456,0.0401343408900084,0.6960537363560033,0.009907640638119228,0.2802686817800168,0.7197313182199833,0.048866498740554154
8378,,102,3291,3393,12,337,5070,1326,3744,5070,366,0.020118343195266272,0.649112426035503,0.002366863905325444,0.26153846153846155,0.7384615384615385,0.06646942800788955
8379,35.0,3535,76075,79610,404,4417,107253,29944,77309,107253,6782,0.03295945101768715,0.7093041686479632,0.003766794402021389,0.2791903256785358,0.7208096743214643,0.041182997212199195
8380,25.0,247,9281,9528,33,604,12539,3399,9140,12539,1054,0.019698540553473164,0.7401706675173458,0.0026317888188850786,0.2710742483451631,0.7289257516548369,0.04816971050322992
8381,26.0,541,10120,10661,2,513,15552,3929,11623,15552,1065,0.034786522633744855,0.6507201646090535,0.0001286008230452675,0.252636316872428,0.7473636831275721,0.03298611111111111
8382,,307,10181,10488,27,477,13837,4067,9770,13837,1085,0.022186890221868903,0.7357808773578087,0.0019512900195129002,0.29392209293922095,0.7060779070607791,0.0344727903447279
8383,24.0,403,10544,10947,28,575,14721,4198,10523,14721,1189,0.02737585761836832,0.7162556891515522,0.0019020446980504042,0.2851708443719856,0.7148291556280144,0.0390598464778208
8384,23.0,10563,204594,215157,886,10353,287796,82802,204994,287796,21302,0.03670308134928908,0.7108993870658383,0.003078569542314695,0.28771073955162685,0.7122892604483732,0.035973397823458285
8385,24.0,714,21587,22301,27,817,29181,8765,20416,29181,2328,0.024467975737637503,0.73976217401734,0.0009252595867173846,0.3003666769473287,0.6996333230526712,0.027997669716596417
8386,,115,2956,3071,4,219,4133,1176,2957,4133,251,0.02782482458262763,0.7152189692717155,0.0009678199854827002,0.28453907573191384,0.7154609242680862,0.052988144205177834
8387,17.0,138,2188,2326,0,119,3150,908,2242,3150,229,0.04380952380952381,0.6946031746031746,0.0,0.28825396825396826,0.7117460317460318,0.03777777777777778
8388,,769,23267,24036,32,951,31235,9222,22013,31235,2509,0.024619817512405953,0.7449015527453178,0.0010244917560429006,0.2952457179446134,0.7047542820553866,0.03044661437489995
8389,14.0,560,10661,11221,90,1044,15851,3929,11922,15851,1060,0.03532900132483755,0.6725758627215949,0.005677875212920321,0.2478707967951549,0.7521292032048451,0.06586335246987572
8390,27.0,308,7540,7848,42,388,10815,2928,7887,10815,748,0.0284789644012945,0.6971798428109107,0.003883495145631068,0.27073509015256586,0.7292649098474341,0.035876098012020345
8391,48.0,3666,81097,84763,457,3059,112089,31901,80188,112089,8232,0.03270615314616064,0.7235054287218192,0.004077117290724335,0.2846041984494464,0.7153958015505536,0.02729081354994692
8392,24.0,3146,54166,57312,787,3026,80267,21626,58642,80268,5259,0.03919370110131061,0.6748143718542882,0.00980465440773409,0.26942243484327505,0.730577565156725,0.037698709323765386
8393,17.0,2640,93546,96186,317,6690,130974,36439,94535,130974,11188,0.020156672316642997,0.7142333592926841,0.0024203276986272085,0.2782155236917251,0.7217844763082749,0.05107884007512942
8394,23.0,1187,24643,25830,159,1393,34188,9790,24398,34188,2185,0.03471978471978472,0.7208084708084708,0.004650754650754651,0.28635778635778636,0.7136422136422137,0.04074529074529074
8395,17.0,109,2268,2377,7,87,3191,901,2290,3191,234,0.034158570980883735,0.7107489815104983,0.0021936696960200563,0.28235662801629585,0.7176433719837042,0.027264180507677843
8396,36.0,477,8831,9308,88,566,13170,3523,9647,13170,859,0.03621867881548975,0.6705391040242976,0.006681852695520122,0.2675018982536067,0.7324981017463933,0.042976461655277146
8397,23.0,94,3902,3996,14,175,5204,1540,3664,5204,365,0.0180630284396618,0.7498078401229823,0.002690238278247502,0.29592621060722524,0.7040737893927748,0.033627978478093776
8398,24.0,7500,135699,143199,1148,7210,186992,54140,132852,186992,11805,0.040108667750492,0.7256941473432018,0.006139300077008642,0.28953110293488493,0.7104688970651151,0.038557799264139644
8399,23.0,27,3036,3063,0,73,3988,1150,2838,3988,420,0.006770310932798395,0.7612838515546639,0.0,0.2883650952858576,0.7116349047141425,0.0183049147442327
8400,34.0,263,6285,6548,13,236,8962,2494,6468,8962,671,0.02934612809640705,0.701294353938853,0.001450569069404151,0.27828609685338096,0.7217139031466191,0.02633340772149074
8401,,108,3364,3472,9,156,4481,1347,3134,4481,353,0.024101762999330506,0.7507252845347021,0.002008480249944209,0.30060254407498327,0.6993974559250168,0.03481365766569962
8402,24.0,9,3616,3625,7,216,4891,1393,3498,4891,481,0.0018401144960130853,0.739317113064813,0.0014312001635657329,0.28480883254958084,0.7151911674504191,0.04416274790431405
8403,27.0,324,9290,9614,43,443,13050,3722,9328,13050,1059,0.02482758620689655,0.7118773946360153,0.0032950191570881226,0.28521072796934865,0.7147892720306513,0.03394636015325671
8404,,253,9449,9702,38,960,13778,3681,10097,13778,949,0.018362607054724926,0.6858034547829873,0.002758020031934969,0.26716504572506894,0.7328349542749311,0.06967629554362026
8405,,2396,21808,24204,40,1589,32529,9229,23300,32529,2241,0.07365735190138031,0.6704171662209105,0.0012296719849980019,0.28371606873866395,0.716283931261336,0.04884871960404562
8406,,84,2885,2969,26,103,3884,1112,2772,3884,289,0.021627188465499485,0.7427909371781668,0.006694129763130793,0.286302780638517,0.713697219361483,0.026519052523171986
8407,,126,2797,2923,16,172,3936,1101,2835,3936,282,0.03201219512195122,0.710619918699187,0.0040650406504065045,0.27972560975609756,0.7202743902439024,0.04369918699186992
8408,,237,22107,22344,96,865,30515,8321,22194,30515,2461,0.007766672128461412,0.7244633786662297,0.0031459937735539897,0.27268556447648695,0.727314435523513,0.02834671473046043
8409,,91,2075,2166,7,117,2783,819,1964,2783,175,0.03269852676967301,0.745598275242544,0.0025152712899748474,0.29428674092705714,0.7057132590729429,0.04204096298957959
8410,14.0,265,11862,12127,130,1734,16882,4552,12330,16882,827,0.015697192275796707,0.7026418670773605,0.007700509418315365,0.26963629901670416,0.7303637009832958,0.10271294870276033
8411,16.0,812,30401,31213,63,1904,42814,11841,30973,42814,3285,0.018965758863923016,0.7100714719484281,0.001471481291166441,0.2765684122016163,0.7234315877983837,0.044471434577474656
8412,,267,9935,10202,38,492,13654,3841,9813,13654,1019,0.01955470924271276,0.727625604218544,0.0027830672330452617,0.28130950637175917,0.7186904936282408,0.03603339680679654
8413,,430,8538,8968,17,409,11847,3360,8487,11847,850,0.036296108719507045,0.720688781970119,0.001434962437747953,0.28361610534312487,0.7163838946568751,0.03452350806111252
8414,26.0,77,2234,2311,0,75,3078,912,2166,3078,241,0.025016244314489927,0.7257959714100065,0.0,0.2962962962962963,0.7037037037037037,0.024366471734892786
8415,,2897,67731,70628,307,2672,94029,27025,67004,94029,7731,0.030809643833285476,0.7203203267077178,0.0032649501749460273,0.28741133054695894,0.7125886694530411,0.02841676504057259
8416,16.0,429,21833,22262,209,662,29257,8358,20899,29257,2647,0.0146631575349489,0.7462487609802783,0.007143589568308439,0.2856752230235499,0.71432477697645,0.022627063608709027
8417,25.0,140,2880,3020,1,126,3851,1125,2726,3851,265,0.03635419371591794,0.7478576992988835,0.00025967281225655674,0.29213191378862635,0.7078680862113736,0.03271877434432615
8418,24.0,247,20008,20255,26,2373,30637,7934,22703,30637,2134,0.00806214707706368,0.6530665535137252,0.0008486470607435454,0.2589679146130496,0.7410320853869504,0.07745536442863205
