user.id,max_text,text_len,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio,gender_female,gender_male,sign_Aquarius,sign_Aries,sign_Cancer,sign_Capricorn,sign_Gemini,sign_Leo,sign_Libra,sign_Pisces,sign_Sagittarius,sign_Scorpio,sign_Taurus,sign_Virgo,topic_Accounting,topic_Advertising,topic_Agriculture,topic_Architecture,topic_Arts,topic_Automotive,topic_Banking,topic_Biotech,topic_BusinessServices,topic_Chemicals,topic_Communications-Media,topic_Construction,topic_Consulting,topic_Education,topic_Engineering,topic_Environment,topic_Fashion,topic_Government,topic_HumanResources,topic_Internet,topic_InvestmentBanking,topic_Law,topic_LawEnforcement-Security,topic_Manufacturing,topic_Maritime,topic_Marketing,topic_Military,topic_Museums-Libraries,topic_Non-Profit,topic_Publishing,topic_RealEstate,topic_Religion,topic_Science,topic_Sports-Recreation,topic_Student,topic_Technology,topic_Telecommunications,topic_Tourism,topic_Transportation,topic_indUnk
8317,12443,30404,14.0,1015,22205,23220,22,1326,30412,8771,21641,30412,2291,0.0333749835591214,0.7301394186505327,0.0007233986584243062,0.28840589241089043,0.7115941075891096,0.043601210048665004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8318,1731,7386,14.0,396,5046,5442,13,312,7396,2057,5339,7396,571,0.053542455381287185,0.6822606814494321,0.0017577068685776095,0.27812330989724177,0.7218766901027582,0.04218496484586263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,1194,2167,16.0,68,1385,1453,14,84,2169,563,1606,2169,147,0.03135085292761641,0.6385431074227754,0.006454587367450438,0.2595666205624712,0.7404333794375288,0.03872752420470263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8321,3638,8863,16.0,481,5593,6074,61,312,8873,2312,6561,8873,563,0.05420939930125099,0.6303392313760847,0.006874788684774033,0.26056576129832076,0.7394342387016792,0.03516285360081145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8323,2182,3877,24.0,124,2774,2898,0,57,3878,1114,2764,3878,324,0.03197524497163486,0.7153171738009283,0.0,0.28726147498710675,0.7127385250128933,0.014698298091799896,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8324,2365,7024,25.0,252,5231,5483,30,152,7032,2077,4955,7032,459,0.03583617747440273,0.7438850967007964,0.004266211604095563,0.2953640500568828,0.7046359499431172,0.02161547212741752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,2369,3824,16.0,180,2644,2824,20,186,3826,1046,2780,3826,216,0.04704652378463147,0.69106116048092,0.005227391531625719,0.2733925771040251,0.7266074228959749,0.048614741244119186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8326,2593,26847,23.0,769,19469,20238,69,971,26867,7678,19189,26867,2096,0.028622473666579818,0.7246436148434883,0.002568206349797149,0.2857780920832248,0.7142219079167752,0.03614099080656567,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8328,6668,58436,35.0,1344,43666,45010,45,2037,58452,17061,41391,58452,4194,0.02299322521042907,0.7470403065763361,0.0007698624512420448,0.29188051734756726,0.7081194826524327,0.03484910695955656,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8329,550,2115,13.0,96,1420,1516,11,117,2120,564,1556,2120,125,0.045283018867924525,0.6698113207547169,0.005188679245283019,0.2660377358490566,0.7339622641509433,0.05518867924528302,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8330,2483,4295,16.0,131,3194,3325,7,128,4296,1263,3033,4296,322,0.030493482309124766,0.7434823091247672,0.0016294227188081937,0.29399441340782123,0.7060055865921788,0.0297951582867784,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8331,8303,23232,24.0,740,16876,17616,1,725,23247,6800,16447,23247,1465,0.031832064352389555,0.7259431324471974,4.30163031789048e-05,0.29251086161655265,0.7074891383834473,0.031186819804705983,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8332,4696,62946,44.0,2551,45129,47680,389,1683,63023,18443,44580,63023,3607,0.04047728607016486,0.7160719102549863,0.006172349777065516,0.29263919521444554,0.7073608047855545,0.026704536439077796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8333,2000,7822,26.0,248,5655,5903,42,369,7829,2217,5612,7829,491,0.03167709796908928,0.7223144718354835,0.005364669817345766,0.2831779282156086,0.7168220717843914,0.04713245625239494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,4462,28413,24.0,782,20781,21563,28,949,28427,8323,20104,28427,2439,0.027509058289654203,0.7310303584620256,0.0009849790691947797,0.29278502831814823,0.7072149716818518,0.033383754880923065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8336,1467,8895,40.0,405,5903,6308,4,347,8926,2273,6653,8926,537,0.045373067443423704,0.661326462021062,0.00044812906116961686,0.25464933900963477,0.7453506609903652,0.038875196056464265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8338,5871,8149,17.0,257,5913,6170,63,231,8151,2387,5764,8151,635,0.03152987363513679,0.7254324622745676,0.007729112992270887,0.29284750337381915,0.7071524966261808,0.02834008097165992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8339,1606,2141,15.0,71,1534,1605,21,45,2142,613,1529,2142,184,0.03314659197012138,0.7161531279178338,0.00980392156862745,0.2861811391223156,0.7138188608776844,0.02100840336134454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8341,3535,65498,24.0,2297,46987,49284,80,1870,65545,19084,46464,65548,5566,0.03504302190760969,0.7168334655519619,0.0012204796485018612,0.291145420150119,0.708854579849881,0.028528711783731005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8342,1671,3312,14.0,107,2282,2389,11,212,3315,913,2402,3315,185,0.03227752639517346,0.6883861236802413,0.0033182503770739064,0.27541478129713426,0.7245852187028657,0.06395173453996983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8343,1342,2991,26.0,83,2176,2259,12,111,2994,840,2154,2994,217,0.027722110888443553,0.7267869071476286,0.004008016032064128,0.280561122244489,0.7194388777555111,0.03707414829659319,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,5252,65854,16.0,3780,44555,48335,258,3112,65916,19009,46916,65925,2559,0.05733788395904437,0.6758437618505878,0.00391353811149033,0.28834281380356463,0.7116571861964354,0.04720515737580584,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8346,652,3382,17.0,137,2074,2211,9,157,3404,769,2635,3404,188,0.04024676850763807,0.6092831962397179,0.0026439482961222094,0.22591069330199764,0.7740893066980024,0.046122209165687426,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8347,2295,20837,16.0,829,14391,15220,32,960,20854,5949,14905,20854,1506,0.03975256545506857,0.6900834372302675,0.00153447779802436,0.28526901313896613,0.7147309868610339,0.046034333940730796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8348,4889,27227,15.0,1215,18733,19948,51,1492,27241,7767,19474,27241,1762,0.044601886861715796,0.6876766638522814,0.001872177967034984,0.28512169156785727,0.7148783084321427,0.05477038287874895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8349,1760,4682,13.0,144,2917,3061,15,565,4689,1128,3561,4689,242,0.030710172744721688,0.6220942631691192,0.003198976327575176,0.24056301983365322,0.7594369801663468,0.12049477500533162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8350,3644,38198,27.0,1137,27055,28192,44,1586,38225,10725,27500,38225,3071,0.02974493132766514,0.707782864617397,0.0011510791366906475,0.2805755395683453,0.7194244604316546,0.04149117069980379,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8352,473,5474,23.0,132,3738,3870,40,264,5494,1523,3971,5494,360,0.024026210411357846,0.6803785948307244,0.0072806698216235895,0.2772115034583182,0.7227884965416819,0.04805242082271569,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8354,1658,14338,14.0,138,8940,10159,70,1083,14356,3640,10716,14356,442,0.009612705488994148,0.6227361382000557,0.004876010030649206,0.2535525215937587,0.7464474784062413,0.07543884090275843,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8355,6384,15215,25.0,193,11889,12082,9,328,15219,4500,10719,15219,1149,0.012681516525395887,0.7811945594322885,0.0005913660555884093,0.29568302779420463,0.7043169722057954,0.021552007359222025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8356,1335,19331,41.0,677,13913,14590,114,561,19364,5521,13843,19364,1372,0.034961784755215865,0.7184982441644289,0.005887213385664119,0.28511671142325967,0.7148832885767403,0.028971286924189217,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8358,1499,4195,16.0,16,3057,3073,11,227,4199,1151,3048,4199,340,0.0038104310550130982,0.7280304834484401,0.002619671350321505,0.2741128840200048,0.7258871159799952,0.054060490592998334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8362,4298,8195,24.0,208,5960,6168,19,357,8197,2356,5841,8197,660,0.02537513724533366,0.7270952787605222,0.002317921190679517,0.2874222276442601,0.7125777723557399,0.04355251921434671,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8363,1830,8406,27.0,272,6059,6331,46,212,8414,2378,6036,8414,600,0.0323270739244117,0.7201093415735679,0.005467078678393154,0.2826241977656287,0.7173758022343713,0.025196101735203234,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8364,9719,54084,33.0,1735,38431,40166,406,2433,54129,15281,38848,54129,3773,0.03205305843448059,0.7099891001126938,0.007500600417521107,0.28230708123187204,0.717692918768128,0.04494817934933215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8365,1662,4171,17.0,215,2555,2770,26,297,4183,1072,3111,4183,246,0.05139851781018408,0.6108056418838155,0.006215634711929237,0.25627540043031316,0.7437245995696868,0.07100167344011475,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8366,9192,195112,33.0,6990,137438,144428,1076,6235,195312,54696,140616,195312,14298,0.03578889161956254,0.7036843614319652,0.005509134103383304,0.2800442369132465,0.7199557630867535,0.03192328172360121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,8165,8165,27.0,713,4987,5700,156,187,8145,2222,5943,8165,219,0.08732394366197183,0.610777709736681,0.019105939987752604,0.2721371708511941,0.7278628291488058,0.02290263319044703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8369,2883,17565,25.0,526,12675,13201,147,678,17582,4992,12590,17582,1002,0.029916960527812536,0.7209077465589808,0.008360823569559778,0.28392674326015244,0.7160732567398476,0.03856216585143897,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,3300,34336,17.0,824,24280,25104,201,2170,34363,9438,24925,34363,1713,0.02397928003957745,0.7065739312632774,0.005849314669848384,0.27465587987079126,0.7253441201292088,0.06314931757995518,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8371,1591,3029,14.0,103,2168,2271,3,173,3030,887,2143,3030,208,0.03399339933993399,0.7155115511551156,0.0009900990099009901,0.29273927392739274,0.7072607260726073,0.057095709570957096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8372,4113,24355,17.0,767,16540,17307,118,1630,24367,6549,17818,24367,1789,0.031476997578692496,0.678786883900357,0.004842615012106538,0.2687651331719128,0.7312348668280871,0.06689374974350557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,2124,9043,16.0,94,6406,6500,90,575,9054,2390,6664,9054,505,0.010382151535233046,0.7075325822840733,0.009940357852882704,0.2639717252043296,0.7360282747956705,0.06350784183786172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,1285,3684,27.0,186,2382,2568,27,202,3690,965,2725,3690,236,0.05040650406504065,0.6455284552845528,0.007317073170731708,0.26151761517615174,0.7384823848238482,0.054742547425474256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8375,3243,11191,17.0,517,8031,8548,77,421,11199,3394,7805,11199,782,0.04616483614608447,0.7171175997856951,0.006875613894097687,0.30306277346191624,0.6969372265380838,0.037592642200196445,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8377,1162,5949,14.0,239,4145,4384,59,291,5955,1669,4286,5955,456,0.0401343408900084,0.6960537363560033,0.009907640638119228,0.2802686817800168,0.7197313182199833,0.048866498740554154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8379,6404,107121,35.0,3535,76075,79610,404,4417,107253,29944,77309,107253,6782,0.03295945101768715,0.7093041686479632,0.003766794402021389,0.2791903256785358,0.7208096743214643,0.041182997212199195,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8380,5282,12537,25.0,247,9281,9528,33,604,12539,3399,9140,12539,1054,0.019698540553473164,0.7401706675173458,0.0026317888188850786,0.2710742483451631,0.7289257516548369,0.04816971050322992,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8381,1426,15471,26.0,541,10120,10661,2,513,15552,3929,11623,15552,1065,0.034786522633744855,0.6507201646090535,0.0001286008230452675,0.252636316872428,0.7473636831275721,0.03298611111111111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,4525,14714,24.0,403,10544,10947,28,575,14721,4198,10523,14721,1189,0.02737585761836832,0.7162556891515522,0.0019020446980504042,0.2851708443719856,0.7148291556280144,0.0390598464778208,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,11601,287639,23.0,10563,204594,215157,886,10353,287796,82802,204994,287796,21302,0.03670308134928908,0.7108993870658383,0.003078569542314695,0.28771073955162685,0.7122892604483732,0.035973397823458285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8385,6665,29171,24.0,714,21587,22301,27,817,29181,8765,20416,29181,2328,0.024467975737637503,0.73976217401734,0.0009252595867173846,0.3003666769473287,0.6996333230526712,0.027997669716596417,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,1118,3145,17.0,138,2188,2326,0,119,3150,908,2242,3150,229,0.04380952380952381,0.6946031746031746,0.0,0.28825396825396826,0.7117460317460318,0.03777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8389,4824,15844,14.0,560,10661,11221,90,1044,15851,3929,11922,15851,1060,0.03532900132483755,0.6725758627215949,0.005677875212920321,0.2478707967951549,0.7521292032048451,0.06586335246987572,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8390,2474,10796,27.0,308,7540,7848,42,388,10815,2928,7887,10815,748,0.0284789644012945,0.6971798428109107,0.003883495145631068,0.27073509015256586,0.7292649098474341,0.035876098012020345,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,5950,111988,48.0,3666,81097,84763,457,3059,112089,31901,80188,112089,8232,0.03270615314616064,0.7235054287218192,0.004077117290724335,0.2846041984494464,0.7153958015505536,0.02729081354994692,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,8267,80166,24.0,3146,54166,57312,787,3026,80267,21626,58642,80268,5259,0.03919370110131061,0.6748143718542882,0.00980465440773409,0.26942243484327505,0.730577565156725,0.037698709323765386,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8393,5757,130869,17.0,2640,93546,96186,317,6690,130974,36439,94535,130974,11188,0.020156672316642997,0.7142333592926841,0.0024203276986272085,0.2782155236917251,0.7217844763082749,0.05107884007512942,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,3807,34151,23.0,1187,24643,25830,159,1393,34188,9790,24398,34188,2185,0.03471978471978472,0.7208084708084708,0.004650754650754651,0.28635778635778636,0.7136422136422137,0.04074529074529074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8395,1178,3187,17.0,109,2268,2377,7,87,3191,901,2290,3191,234,0.034158570980883735,0.7107489815104983,0.0021936696960200563,0.28235662801629585,0.7176433719837042,0.027264180507677843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8396,2536,13156,36.0,477,8831,9308,88,566,13170,3523,9647,13170,859,0.03621867881548975,0.6705391040242976,0.006681852695520122,0.2675018982536067,0.7324981017463933,0.042976461655277146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8397,3798,5202,23.0,94,3902,3996,14,175,5204,1540,3664,5204,365,0.0180630284396618,0.7498078401229823,0.002690238278247502,0.29592621060722524,0.7040737893927748,0.033627978478093776,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8398,6300,186909,24.0,7500,135699,143199,1148,7210,186992,54140,132852,186992,11805,0.040108667750492,0.7256941473432018,0.006139300077008642,0.28953110293488493,0.7104688970651151,0.038557799264139644,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,2798,3986,23.0,27,3036,3063,0,73,3988,1150,2838,3988,420,0.006770310932798395,0.7612838515546639,0.0,0.2883650952858576,0.7116349047141425,0.0183049147442327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,2042,8949,34.0,263,6285,6548,13,236,8962,2494,6468,8962,671,0.02934612809640705,0.701294353938853,0.001450569069404151,0.27828609685338096,0.7217139031466191,0.02633340772149074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,3046,4890,24.0,9,3616,3625,7,216,4891,1393,3498,4891,481,0.0018401144960130853,0.739317113064813,0.0014312001635657329,0.28480883254958084,0.7151911674504191,0.04416274790431405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
